title,genres,vote_average,popularity
The Peanut Butter Solution,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",5.7,0.797308
Hallelujah I'm a Bum,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2.5,0.511273
Getting It Right,[],4.7,0.112213
Straight to Hell,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",4.8,1.044389
Margaret Cho: Notorious C.H.O.,"[{'id': 35, 'name': 'Comedy'}]",4.0,0.104037
Friday Night,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",5.0,0.326438
White Zombie,"[{'id': 27, 'name': 'Horror'}]",5.9,2.692891
The Plague of the Zombies,"[{'id': 27, 'name': 'Horror'}]",6.0,4.63932
I Walked with a Zombie,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",6.7,3.511113
Highway 61,"[{'id': 35, 'name': 'Comedy'}]",6.0,1.078271
The Vampire Lovers,"[{'id': 27, 'name': 'Horror'}]",6.5,3.448018
Countess Dracula,"[{'id': 27, 'name': 'Horror'}]",5.7,1.979907
The Cheerleaders,"[{'id': 35, 'name': 'Comedy'}]",4.5,0.457852
How to Succeed in Business Without Really Trying,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",6.6,3.014635
Pat Garrett & Billy the Kid,"[{'id': 37, 'name': 'Western'}]",7.2,5.781236
The Left Handed Gun,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",5.5,1.866255
The Last Man on Earth,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",6.6,4.471808
The Streetfighter,"[{'id': 28, 'name': 'Action'}]",7.0,0.834969
Return of the Street Fighter,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",5.9,0.905518
"Duck, You Sucker","[{'id': 37, 'name': 'Western'}]",7.7,9.611094
Bring Me the Head of Alfredo Garcia,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 37, 'name': 'Western'}]",7.0,4.139461
Ride the High Country,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",7.1,3.102999
The Ballad of Cable Hogue,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",6.9,2.537955
Junior Bonner,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",6.4,1.464329
Master of the Flying Guillotine,"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 14, 'name': 'Fantasy'}]",5.9,1.863293
Frankenstein Must Be Destroyed,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",6.4,2.049849
The Haunted Palace,"[{'id': 27, 'name': 'Horror'}]",6.4,10.576153
Finder's Fee,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.8,6.693644
The Whip and the Body,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",6.2,2.227007
Berlin: Symphony of a Great City,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",8.0,0.692745
Samurai Fiction,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",6.9,3.121214
Gidget,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.9,0.802364
Wild in the Streets,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",6.0,2.619751
The Indian Runner,"[{'id': 18, 'name': 'Drama'}]",6.2,7.218957
Drunken Angel,"[{'id': 18, 'name': 'Drama'}]",7.7,3.12255
Desperate Living,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",6.7,1.335691
The Devil's Rain,"[{'id': 27, 'name': 'Horror'}]",5.5,1.750414
The Valachi Papers,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.4,1.725038
Rolling Thunder,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.7,4.721308
Stray Dog,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.3,2.787661
The Hidden Fortress,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",8.0,5.624255
High and Low,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",8.2,8.815184
After the Rehearsal,"[{'id': 18, 'name': 'Drama'}]",6.3,2.281167
The People Under the Stairs,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.4,12.709349
My New Gun,"[{'id': 35, 'name': 'Comedy'}]",6.0,0.178585
Dark Days,"[{'id': 99, 'name': 'Documentary'}]",7.7,0.689963
A Night in Casablanca,"[{'id': 35, 'name': 'Comedy'}]",7.3,2.329204
Zelig,"[{'id': 35, 'name': 'Comedy'}]",7.4,5.94179
Face to Face,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",6.9,1.814674
Shame,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",7.6,5.305396
The Silence,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.5,3.822314
Winter Light,"[{'id': 18, 'name': 'Drama'}]",7.6,4.338439
Through a Glass Darkly,"[{'id': 18, 'name': 'Drama'}]",7.6,4.955553
The Magician,"[{'id': 18, 'name': 'Drama'}]",7.4,7.606709
Smiles of a Summer Night,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",7.6,4.354106
Summer with Monika,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.6,3.180818
The Killers,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",7.6,4.297965
The Night of the Iguana,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.9,2.560454
Freud: The Secret Passion,"[{'id': 18, 'name': 'Drama'}]",6.2,1.114302
Reflections in a Golden Eye,"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",6.1,3.13517
Under the Volcano,"[{'id': 18, 'name': 'Drama'}]",6.7,1.55558
Wise Blood,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.5,1.323923
The Yakuza,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.9,3.037477
A Better Place,"[{'id': 18, 'name': 'Drama'}]",9.0,0.33244
Nightbreed,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",6.4,6.372135
Shock,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.4,0.992774
Rabid Dogs,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.4,1.709155
Baron Blood,"[{'id': 27, 'name': 'Horror'}]",6.3,1.017532
Bloody Mama,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.9,4.257796
The Trip,"[{'id': 18, 'name': 'Drama'}]",5.8,1.338485
Ken Park,"[{'id': 18, 'name': 'Drama'}]",5.7,12.630419
Monterey Pop,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",7.2,8.003836
A Bridge Too Far,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",7.0,7.719173
Infernal Affairs,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",7.7,10.363082
A Tale of Two Sisters,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",7.0,6.247028
Broadway Danny Rose,"[{'id': 35, 'name': 'Comedy'}]",7.2,5.892277
From Beyond,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",6.5,7.522655
The Wonderful Ice Cream Suit,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",0.0,0.086764
Robot Jox,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",5.3,3.312779
Dolls,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",6.1,4.545885
Space Truckers,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]",5.6,3.596317
Not of This Earth,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4.5,1.569865
Rock 'n' Roll High School,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",6.6,3.019609
Death Race 2000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",6.0,6.064898
Cockfighter,"[{'id': 18, 'name': 'Drama'}]",6.1,1.044611
A Bucket of Blood,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",6.4,2.728651
Premature Burial,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",6.1,9.555852
The Wild Angels,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",5.8,5.808639
Bedlam,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.1,1.856537
Planet of the Vampires,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",6.2,2.512247
Pure Country,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6.8,2.803846
Brigadoon,"[{'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]",6.8,12.645217
Marjorie Morningstar,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.5,0.728406
The Power of One,"[{'id': 18, 'name': 'Drama'}]",7.6,14.14735
The Weather Underground,"[{'id': 99, 'name': 'Documentary'}]",6.9,1.464497
Kikujiro,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",7.5,4.75173
I'm with Lucy,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.2,7.270805
"Spring, Summer, Fall, Winter... and Spring","[{'id': 18, 'name': 'Drama'}]",7.6,8.157887
The Phantom Tollbooth,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",6.8,1.567121
The Getaway,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.0,10.037593
10 Rillington Place,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.9,2.99988
Dark Water,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.7,8.82953
The Thing Called Love,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.5,2.923094
The Thief,"[{'id': 18, 'name': 'Drama'}]",7.1,1.212375
How to Steal a Million,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",7.5,12.389626
The Stendhal Syndrome,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.6,3.326404
Dangan Runner,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",7.0,0.451158
Manslaughter,[],6.0,1.625211
Support Your Local Sheriff,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",6.7,2.167511
Brain Donors,"[{'id': 35, 'name': 'Comedy'}]",6.1,5.141952
Passed Away,"[{'id': 35, 'name': 'Comedy'}]",0.0,0.232637
Mean Streets,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",7.2,8.212399
Jack the Bear,"[{'id': 18, 'name': 'Drama'}]",5.9,5.063771
I Am a Fugitive from a Chain Gang,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.4,8.741855
Hamburger Hill,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",6.5,12.373613
The Last Broadcast,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",5.1,1.399495
Harper,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",6.3,8.55931
Sweet Bird of Youth,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.4,2.444359
Dahmer,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",5.2,3.66229
Paradise,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",5.6,7.176726
Sundays and Cybele,"[{'id': 18, 'name': 'Drama'}]",7.3,0.833509
Comes a Horseman,"[{'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}]",4.6,2.516575
Grill Point,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.9,0.637825
Frankenstein Unbound,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",5.4,2.079742
Shiri,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.0,7.036727
Bad Day at Black Rock,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}]",7.0,7.441117
La Cucaracha,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",3.8,0.995424
In China They Eat Dogs,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",7.5,5.06264
Delta Force 2: The Colombian Connection,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",5.3,7.007739
Crossroads,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",6.9,10.852948
29th Street,"[{'id': 35, 'name': 'Comedy'}]",7.0,1.04741
Seducing Doctor Lewis,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",7.0,1.847074
City Limits,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2.8,0.441135
Sammy and Rosie Get Laid,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",5.7,1.009328
Leaving Normal,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",6.0,0.945706
Sunrise: A Song of Two Humans,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.9,4.249695
Shock Corridor,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.5,9.52088
The First $20 Million Is Always the Hardest,"[{'id': 35, 'name': 'Comedy'}]",5.1,6.725887
Au Revoir les Enfants,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",7.5,8.052387
Sex: The Annabel Chong Story,"[{'id': 99, 'name': 'Documentary'}]",5.3,0.119021
The Girl Next Door,"[{'id': 99, 'name': 'Documentary'}]",5.1,1.061409
Pursuit of Happiness,[],0.0,0.001283
Gladiator 1992,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",5.7,2.660772
The Inheritance,"[{'id': 18, 'name': 'Drama'}]",7.0,1.599982
Wonderful Days,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",6.3,3.726483
Indestructible Man,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4.9,3.692449
The Wasp Woman,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4.6,1.78919
Attack of the Giant Leeches,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",4.1,1.386687
Deranged,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.6,2.400628
The Cruel Sea,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",7.5,3.629762
Sodom and Gomorrah,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",5.3,0.639894
Dead or Alive,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.4,0.740949
Lola Montès,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.3,1.971887
Charly,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",6.6,2.526159
Twice Upon a Time,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",6.4,0.572516
"Atlantis, the Lost Continent","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",5.6,1.542929
Lust for Life,"[{'id': 18, 'name': 'Drama'}]",7.1,4.478691
La Dolce Vita,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.9,11.063822
Jin-Roh: The Wolf Brigade,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7.4,5.993402
Rush,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.9,10.584954
Captain Blood,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",7.3,4.738446
The Lift,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",5.6,1.583504
Batteries not Included,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",6.3,11.492174
Educating Rita,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.3,2.172275
On Moonlight Bay,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6.3,0.435193
Sansho the Bailiff,"[{'id': 18, 'name': 'Drama'}]",8.7,5.104286
Zazie dans le métro,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",6.6,3.297004
The Americanization of Emily,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6.1,1.537428
Anne of the Thousand Days,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",7.0,3.163027
Baby Doll,"[{'id': 18, 'name': 'Drama'}]",7.2,1.581449
L'Avventura,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",7.6,9.595757
Beyond the Valley of the Dolls,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.6,3.129943
Hiroshima Mon Amour,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",8.0,6.953676
"The 1,000 Eyes of Dr. Mabuse","[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",7.1,1.685889
Ugetsu,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",8.1,5.525119
At Play in the Fields of the Lord,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.8,2.151436
The Golden Coach,"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.3,0.687293
The War Is Over,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",5.7,0.661107
Mystery of the Wax Museum,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.3,2.356071
The Day of the Jackal,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",7.3,6.320225
The Razor's Edge,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.1,4.420637
The Walking Dead,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",6.6,1.057723
War of the Buttons,"[{'id': 10751, 'name': 'Family'}]",7.2,2.166408
The Other,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",6.0,1.764306
Dexter the Dragon & Bumble the Bear,"[{'id': 16, 'name': 'Animation'}]",7.3,0.559828
Night of the Living Dead,"[{'id': 27, 'name': 'Horror'}]",6.7,10.644165
Drums Along the Mohawk,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 37, 'name': 'Western'}]",6.5,7.179812
The Maltese Falcon,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",5.9,1.706761
I Love You Again,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.8,1.46809
Safety Last!,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",7.7,4.394823
While the City Sleeps,"[{'id': 18, 'name': 'Drama'}]",7.0,5.249028
The Way Ahead,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",6.8,2.97028
Little Murders,"[{'id': 35, 'name': 'Comedy'}]",6.8,1.612885
Viridiana,"[{'id': 18, 'name': 'Drama'}]",7.6,5.407513
Totally Fucked Up,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.5,1.520025
Masterminds,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",4.1,6.963206
You're a Big Boy Now,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",5.9,2.134702
Lupin the Third: The Castle of Cagliostro,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",7.5,7.932795
Arizona Dream,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.2,5.465995
Chaos,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.1,1.095095
Queen Christina,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",6.8,2.886254
Battleground,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",6.4,2.746799
Citizen Toxie: The Toxic Avenger IV,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",6.2,4.693487
Hooper,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",6.1,2.991742
The Crazy Stranger,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",7.8,1.481076
3 Women,"[{'id': 18, 'name': 'Drama'}]",6.8,3.18357
The Green Pastures,"[{'id': 18, 'name': 'Drama'}]",5.3,0.113381
Take Me Out to the Ball Game,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6.9,1.795678
Grey Gardens,"[{'id': 99, 'name': 'Documentary'}]",7.2,3.019245
Frogs,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",4.1,7.706248
Purple Rain,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",6.6,9.190328
Signs of Life,"[{'id': 18, 'name': 'Drama'}]",6.5,1.245559
Point of No Return,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.0,11.113039
Short Time,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",6.5,1.302083
The Hairdresser's Husband,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.2,4.050762
Cromwell,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",6.6,2.766155
